@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute outputs-1 {0,1,2}

@data
650,'2019/12/08 21:59:20:817',2,0.420146,0.226723,-0.01483,0.979904,0.978323,0.740499,0.411634,0.222827,2
651,'2019/12/08 21:59:20:844',2,0.988283,0.73864,0.415426,0.251628,0.415666,0.241097,-0.00266,0.97368,2
652,'2019/12/08 21:59:20:848',2,0.988283,0.73864,0.415426,0.251628,0.415666,0.241097,-0.00266,0.97368,2
653,'2019/12/08 21:59:20:865',2,0.988283,0.73864,0.415426,0.251628,0.415666,0.241097,-0.00266,0.97368,2
654,'2019/12/08 21:59:20:895',2,0.988283,0.73864,0.415426,0.251628,0.415666,0.241097,-0.00266,0.97368,2
655,'2019/12/08 21:59:20:899',2,0.988283,0.73864,0.415426,0.251628,0.415666,0.241097,-0.00266,0.97368,2
656,'2019/12/08 21:59:20:916',2,0.988283,0.73864,0.415426,0.251628,0.415666,0.241097,-0.00266,0.97368,2
657,'2019/12/08 21:59:20:946',2,0.988283,0.73864,0.415426,0.251628,0.415666,0.241097,-0.00266,0.97368,2
658,'2019/12/08 21:59:20:948',2,0.988283,0.73864,0.415426,0.251628,0.415666,0.241097,-0.00266,0.97368,2
659,'2019/12/08 21:59:20:966',2,0.988283,0.73864,0.415426,0.251628,0.415666,0.241097,-0.00266,0.97368,2
660,'2019/12/08 21:59:20:995',2,0.988283,0.73864,0.415426,0.251628,0.415666,0.241097,-0.00266,0.97368,2
661,'2019/12/08 21:59:21:010',2,1.001939,0.790784,0.405859,0.243642,0.413387,0.232491,-0.010922,0.97143,2
662,'2019/12/08 21:59:21:045',2,1.001939,0.790784,0.405859,0.243642,0.413387,0.232491,-0.010922,0.97143,2
663,'2019/12/08 21:59:21:047',2,1.001939,0.790784,0.405859,0.243642,0.413387,0.232491,-0.010922,0.97143,2
664,'2019/12/08 21:59:21:063',2,1.001939,0.790784,0.405859,0.243642,0.413387,0.232491,-0.010922,0.97143,2
665,'2019/12/08 21:59:21:095',2,1.001939,0.790784,0.405859,0.243642,0.413387,0.232491,-0.010922,0.97143,2
666,'2019/12/08 21:59:21:097',2,1.001939,0.790784,0.405859,0.243642,0.413387,0.232491,-0.010922,0.97143,2
667,'2019/12/08 21:59:21:115',2,1.001939,0.790784,0.405859,0.243642,0.413387,0.232491,-0.010922,0.97143,2
668,'2019/12/08 21:59:21:146',2,1.001939,0.790784,0.405859,0.243642,0.413387,0.232491,-0.010922,0.97143,2
669,'2019/12/08 21:59:21:149',2,1.001939,0.790784,0.405859,0.243642,0.413387,0.232491,-0.010922,0.97143,2
670,'2019/12/08 21:59:21:165',2,1.001939,0.790784,0.405859,0.243642,0.413387,0.232491,-0.010922,0.97143,2
671,'2019/12/08 21:59:21:196',2,0.403911,0.212014,-0.000494,0.976611,0.996972,0.773532,0.394492,0.234875,2
672,'2019/12/08 21:59:21:198',2,0.403911,0.212014,-0.000494,0.976611,0.996972,0.773532,0.394492,0.234875,2
673,'2019/12/08 21:59:21:215',2,0.403911,0.212014,-0.000494,0.976611,0.996972,0.773532,0.394492,0.234875,2
674,'2019/12/08 21:59:21:245',2,0.403911,0.212014,-0.000494,0.976611,0.996972,0.773532,0.394492,0.234875,2
675,'2019/12/08 21:59:21:250',2,0.403911,0.212014,-0.000494,0.976611,0.996972,0.773532,0.394492,0.234875,2
676,'2019/12/08 21:59:21:268',2,0.403911,0.212014,-0.000494,0.976611,0.996972,0.773532,0.394492,0.234875,2
677,'2019/12/08 21:59:21:296',2,0.403911,0.212014,-0.000494,0.976611,0.996972,0.773532,0.394492,0.234875,2
678,'2019/12/08 21:59:21:306',2,0.403911,0.212014,-0.000494,0.976611,0.996972,0.773532,0.394492,0.234875,2
679,'2019/12/08 21:59:21:319',2,0.403911,0.212014,-0.000494,0.976611,0.996972,0.773532,0.394492,0.234875,2
680,'2019/12/08 21:59:21:345',2,0.403911,0.212014,-0.000494,0.976611,0.996972,0.773532,0.394492,0.234875,2
681,'2019/12/08 21:59:21:353',2,0.403911,0.212014,-0.000494,0.976611,0.996972,0.773532,0.394492,0.234875,2
682,'2019/12/08 21:59:21:371',2,0.36146,0.161108,0.003112,0.9773,0.959276,0.842225,0.374684,0.15976,2
683,'2019/12/08 21:59:21:395',2,0.36146,0.161108,0.003112,0.9773,0.959276,0.842225,0.374684,0.15976,2
684,'2019/12/08 21:59:21:406',2,0.36146,0.161108,0.003112,0.9773,0.959276,0.842225,0.374684,0.15976,2
685,'2019/12/08 21:59:21:445',2,0.36146,0.161108,0.003112,0.9773,0.959276,0.842225,0.374684,0.15976,2
686,'2019/12/08 21:59:21:448',2,0.36146,0.161108,0.003112,0.9773,0.959276,0.842225,0.374684,0.15976,2
687,'2019/12/08 21:59:21:466',2,0.36146,0.161108,0.003112,0.9773,0.959276,0.842225,0.374684,0.15976,2
688,'2019/12/08 21:59:21:496',2,0.36146,0.161108,0.003112,0.9773,0.959276,0.842225,0.374684,0.15976,2
689,'2019/12/08 21:59:21:500',2,0.36146,0.161108,0.003112,0.9773,0.959276,0.842225,0.374684,0.15976,2
690,'2019/12/08 21:59:21:516',2,0.36146,0.161108,0.003112,0.9773,0.959276,0.842225,0.374684,0.15976,2
691,'2019/12/08 21:59:21:545',2,0.353691,0.186612,-0.003615,0.972941,0.954033,0.733136,0.355142,0.15446,2
692,'2019/12/08 21:59:21:547',2,0.353691,0.186612,-0.003615,0.972941,0.954033,0.733136,0.355142,0.15446,2
693,'2019/12/08 21:59:21:563',2,0.353691,0.186612,-0.003615,0.972941,0.954033,0.733136,0.355142,0.15446,2
694,'2019/12/08 21:59:21:595',2,0.353691,0.186612,-0.003615,0.972941,0.954033,0.733136,0.355142,0.15446,2
695,'2019/12/08 21:59:21:598',2,0.353691,0.186612,-0.003615,0.972941,0.954033,0.733136,0.355142,0.15446,2
696,'2019/12/08 21:59:21:614',2,0.353691,0.186612,-0.003615,0.972941,0.954033,0.733136,0.355142,0.15446,2
697,'2019/12/08 21:59:21:645',2,0.353691,0.186612,-0.003615,0.972941,0.954033,0.733136,0.355142,0.15446,2
698,'2019/12/08 21:59:21:648',2,0.353691,0.186612,-0.003615,0.972941,0.954033,0.733136,0.355142,0.15446,2
699,'2019/12/08 21:59:21:666',2,0.353691,0.186612,-0.003615,0.972941,0.954033,0.733136,0.355142,0.15446,2
700,'2019/12/08 21:59:21:696',2,0.353691,0.186612,-0.003615,0.972941,0.954033,0.733136,0.355142,0.15446,2
701,'2019/12/08 21:59:21:699',2,0.353691,0.186612,-0.003615,0.972941,0.954033,0.733136,0.355142,0.15446,2
702,'2019/12/08 21:59:21:716',2,0.353691,0.186612,-0.003615,0.972941,0.954033,0.733136,0.355142,0.15446,2
703,'2019/12/08 21:59:21:744',2,0.338416,0.152118,-0.018875,0.965572,0.985582,0.669304,0.323075,0.14381,2
704,'2019/12/08 21:59:21:748',2,0.338416,0.152118,-0.018875,0.965572,0.985582,0.669304,0.323075,0.14381,2
705,'2019/12/08 21:59:21:765',2,0.338416,0.152118,-0.018875,0.965572,0.985582,0.669304,0.323075,0.14381,2
706,'2019/12/08 21:59:21:795',2,0.338416,0.152118,-0.018875,0.965572,0.985582,0.669304,0.323075,0.14381,2
707,'2019/12/08 21:59:21:797',2,0.338416,0.152118,-0.018875,0.965572,0.985582,0.669304,0.323075,0.14381,2
708,'2019/12/08 21:59:21:814',2,0.338416,0.152118,-0.018875,0.965572,0.985582,0.669304,0.323075,0.14381,2
709,'2019/12/08 21:59:21:846',2,0.338416,0.152118,-0.018875,0.965572,0.985582,0.669304,0.323075,0.14381,2
710,'2019/12/08 21:59:21:848',2,0.338416,0.152118,-0.018875,0.965572,0.985582,0.669304,0.323075,0.14381,2
711,'2019/12/08 21:59:21:865',2,0.338416,0.152118,-0.018875,0.965572,0.985582,0.669304,0.323075,0.14381,2
712,'2019/12/08 21:59:21:895',2,0.986829,0.708776,0.299693,0.155148,0.324483,0.160399,-0.01551,1.001925,2
713,'2019/12/08 21:59:21:897',2,0.986829,0.708776,0.299693,0.155148,0.324483,0.160399,-0.01551,1.001925,2
714,'2019/12/08 21:59:21:913',2,0.986829,0.708776,0.299693,0.155148,0.324483,0.160399,-0.01551,1.001925,2
715,'2019/12/08 21:59:21:945',2,0.986829,0.708776,0.299693,0.155148,0.324483,0.160399,-0.01551,1.001925,2
716,'2019/12/08 21:59:21:948',2,0.986829,0.708776,0.299693,0.155148,0.324483,0.160399,-0.01551,1.001925,2
717,'2019/12/08 21:59:21:964',2,0.986829,0.708776,0.299693,0.155148,0.324483,0.160399,-0.01551,1.001925,2
718,'2019/12/08 21:59:21:996',2,0.986829,0.708776,0.299693,0.155148,0.324483,0.160399,-0.01551,1.001925,2
719,'2019/12/08 21:59:21:999',2,0.986829,0.708776,0.299693,0.155148,0.324483,0.160399,-0.01551,1.001925,2
720,'2019/12/08 21:59:22:015',2,0.986829,0.708776,0.299693,0.155148,0.324483,0.160399,-0.01551,1.001925,2
721,'2019/12/08 21:59:22:047',2,1.005154,0.678877,0.319066,0.120046,0.31583,0.159276,-0.017238,0.995076,2
722,'2019/12/08 21:59:22:050',2,1.005154,0.678877,0.319066,0.120046,0.31583,0.159276,-0.017238,0.995076,2
723,'2019/12/08 21:59:22:068',2,1.005154,0.678877,0.319066,0.120046,0.31583,0.159276,-0.017238,0.995076,2
724,'2019/12/08 21:59:22:095',2,1.005154,0.678877,0.319066,0.120046,0.31583,0.159276,-0.017238,0.995076,2
725,'2019/12/08 21:59:22:101',2,1.005154,0.678877,0.319066,0.120046,0.31583,0.159276,-0.017238,0.995076,2
726,'2019/12/08 21:59:22:118',2,1.005154,0.678877,0.319066,0.120046,0.31583,0.159276,-0.017238,0.995076,2
727,'2019/12/08 21:59:22:145',2,1.005154,0.678877,0.319066,0.120046,0.31583,0.159276,-0.017238,0.995076,2
728,'2019/12/08 21:59:22:150',2,1.005154,0.678877,0.319066,0.120046,0.31583,0.159276,-0.017238,0.995076,2
729,'2019/12/08 21:59:22:170',2,1.005154,0.678877,0.319066,0.120046,0.31583,0.159276,-0.017238,0.995076,2
730,'2019/12/08 21:59:22:201',2,1.005154,0.678877,0.319066,0.120046,0.31583,0.159276,-0.017238,0.995076,2
731,'2019/12/08 21:59:22:203',2,1.005154,0.678877,0.319066,0.120046,0.31583,0.159276,-0.017238,0.995076,2
732,'2019/12/08 21:59:22:248',2,0.941544,0.749535,0.368495,0.196257,0.371629,0.206336,-0.015525,0.971328,2
733,'2019/12/08 21:59:22:251',2,0.941544,0.749535,0.368495,0.196257,0.371629,0.206336,-0.015525,0.971328,2
734,'2019/12/08 21:59:22:267',2,0.941544,0.749535,0.368495,0.196257,0.371629,0.206336,-0.015525,0.971328,2
735,'2019/12/08 21:59:22:296',2,0.941544,0.749535,0.368495,0.196257,0.371629,0.206336,-0.015525,0.971328,2
736,'2019/12/08 21:59:22:300',2,0.941544,0.749535,0.368495,0.196257,0.371629,0.206336,-0.015525,0.971328,2
737,'2019/12/08 21:59:22:317',2,0.941544,0.749535,0.368495,0.196257,0.371629,0.206336,-0.015525,0.971328,2
738,'2019/12/08 21:59:22:345',2,0.941544,0.749535,0.368495,0.196257,0.371629,0.206336,-0.015525,0.971328,2
739,'2019/12/08 21:59:22:350',2,0.941544,0.749535,0.368495,0.196257,0.371629,0.206336,-0.015525,0.971328,2
740,'2019/12/08 21:59:22:367',2,0.941544,0.749535,0.368495,0.196257,0.371629,0.206336,-0.015525,0.971328,2
741,'2019/12/08 21:59:22:396',2,0.941544,0.749535,0.368495,0.196257,0.371629,0.206336,-0.015525,0.971328,2
742,'2019/12/08 21:59:22:403',2,0.941544,0.749535,0.368495,0.196257,0.371629,0.206336,-0.015525,0.971328,2
743,'2019/12/08 21:59:22:418',2,0.941544,0.749535,0.368495,0.196257,0.371629,0.206336,-0.015525,0.971328,2
744,'2019/12/08 21:59:22:445',2,0.953416,0.776968,0.387619,0.205479,0.393392,0.215074,-0.021797,0.977823,2
745,'2019/12/08 21:59:22:451',2,0.953416,0.776968,0.387619,0.205479,0.393392,0.215074,-0.021797,0.977823,2
746,'2019/12/08 21:59:22:468',2,0.953416,0.776968,0.387619,0.205479,0.393392,0.215074,-0.021797,0.977823,2
747,'2019/12/08 21:59:22:494',2,0.953416,0.776968,0.387619,0.205479,0.393392,0.215074,-0.021797,0.977823,2
748,'2019/12/08 21:59:22:502',2,0.953416,0.776968,0.387619,0.205479,0.393392,0.215074,-0.021797,0.977823,2
749,'2019/12/08 21:59:22:518',2,0.953416,0.776968,0.387619,0.205479,0.393392,0.215074,-0.021797,0.977823,2
750,'2019/12/08 21:59:22:546',2,0.953416,0.776968,0.387619,0.205479,0.393392,0.215074,-0.021797,0.977823,2
751,'2019/12/08 21:59:22:553',2,0.953416,0.776968,0.387619,0.205479,0.393392,0.215074,-0.021797,0.977823,2
752,'2019/12/08 21:59:22:594',2,0.953416,0.776968,0.387619,0.205479,0.393392,0.215074,-0.021797,0.977823,2
753,'2019/12/08 21:59:22:597',2,0.953416,0.776968,0.387619,0.205479,0.393392,0.215074,-0.021797,0.977823,2
754,'2019/12/08 21:59:22:616',2,0.45132,0.252025,-0.006548,0.95095,1.007341,0.798063,0.474986,0.278592,2
755,'2019/12/08 21:59:22:645',2,0.45132,0.252025,-0.006548,0.95095,1.007341,0.798063,0.474986,0.278592,2
756,'2019/12/08 21:59:22:647',2,0.45132,0.252025,-0.006548,0.95095,1.007341,0.798063,0.474986,0.278592,2
757,'2019/12/08 21:59:22:663',2,0.45132,0.252025,-0.006548,0.95095,1.007341,0.798063,0.474986,0.278592,2
758,'2019/12/08 21:59:22:697',2,0.45132,0.252025,-0.006548,0.95095,1.007341,0.798063,0.474986,0.278592,2
759,'2019/12/08 21:59:22:701',2,0.45132,0.252025,-0.006548,0.95095,1.007341,0.798063,0.474986,0.278592,2
760,'2019/12/08 21:59:22:718',2,0.45132,0.252025,-0.006548,0.95095,1.007341,0.798063,0.474986,0.278592,2
761,'2019/12/08 21:59:22:746',2,0.45132,0.252025,-0.006548,0.95095,1.007341,0.798063,0.474986,0.278592,2
762,'2019/12/08 21:59:22:753',2,0.45132,0.252025,-0.006548,0.95095,1.007341,0.798063,0.474986,0.278592,2
763,'2019/12/08 21:59:22:795',2,0.45132,0.252025,-0.006548,0.95095,1.007341,0.798063,0.474986,0.278592,2
764,'2019/12/08 21:59:22:798',2,0.461826,0.325052,-0.003882,0.954208,1.001517,0.810567,0.448448,0.302025,2
765,'2019/12/08 21:59:22:814',2,0.461826,0.325052,-0.003882,0.954208,1.001517,0.810567,0.448448,0.302025,2
766,'2019/12/08 21:59:22:845',2,0.461826,0.325052,-0.003882,0.954208,1.001517,0.810567,0.448448,0.302025,2
767,'2019/12/08 21:59:22:848',2,0.461826,0.325052,-0.003882,0.954208,1.001517,0.810567,0.448448,0.302025,2
768,'2019/12/08 21:59:22:865',2,0.461826,0.325052,-0.003882,0.954208,1.001517,0.810567,0.448448,0.302025,2
769,'2019/12/08 21:59:22:897',2,0.461826,0.325052,-0.003882,0.954208,1.001517,0.810567,0.448448,0.302025,2
770,'2019/12/08 21:59:22:901',2,0.461826,0.325052,-0.003882,0.954208,1.001517,0.810567,0.448448,0.302025,2
771,'2019/12/08 21:59:22:918',2,0.461826,0.325052,-0.003882,0.954208,1.001517,0.810567,0.448448,0.302025,2
772,'2019/12/08 21:59:22:944',2,0.461826,0.325052,-0.003882,0.954208,1.001517,0.810567,0.448448,0.302025,2
773,'2019/12/08 21:59:22:952',2,0.461826,0.325052,-0.003882,0.954208,1.001517,0.810567,0.448448,0.302025,2
774,'2019/12/08 21:59:22:972',2,0.461826,0.325052,-0.003882,0.954208,1.001517,0.810567,0.448448,0.302025,2
775,'2019/12/08 21:59:22:996',2,0.468363,0.327939,0.008293,0.955148,0.959797,0.806835,0.484432,0.322222,2
776,'2019/12/08 21:59:23:004',2,0.468363,0.327939,0.008293,0.955148,0.959797,0.806835,0.484432,0.322222,2
777,'2019/12/08 21:59:23:045',2,0.468363,0.327939,0.008293,0.955148,0.959797,0.806835,0.484432,0.322222,2
778,'2019/12/08 21:59:23:047',2,0.468363,0.327939,0.008293,0.955148,0.959797,0.806835,0.484432,0.322222,2
779,'2019/12/08 21:59:23:063',2,0.468363,0.327939,0.008293,0.955148,0.959797,0.806835,0.484432,0.322222,2
780,'2019/12/08 21:59:23:094',2,0.468363,0.327939,0.008293,0.955148,0.959797,0.806835,0.484432,0.322222,2
781,'2019/12/08 21:59:23:097',2,0.468363,0.327939,0.008293,0.955148,0.959797,0.806835,0.484432,0.322222,2
782,'2019/12/08 21:59:23:113',2,0.468363,0.327939,0.008293,0.955148,0.959797,0.806835,0.484432,0.322222,2
783,'2019/12/08 21:59:23:145',2,0.468363,0.327939,0.008293,0.955148,0.959797,0.806835,0.484432,0.322222,2
784,'2019/12/08 21:59:23:148',2,0.468363,0.327939,0.008293,0.955148,0.959797,0.806835,0.484432,0.322222,2
785,'2019/12/08 21:59:23:164',2,0.455678,0.338999,0.007301,0.935563,1.008098,0.701728,0.471603,0.323261,2
786,'2019/12/08 21:59:23:186',2,0.455678,0.338999,0.007301,0.935563,1.008098,0.701728,0.471603,0.323261,2
787,'2019/12/08 21:59:23:197',2,0.455678,0.338999,0.007301,0.935563,1.008098,0.701728,0.471603,0.323261,2
788,'2019/12/08 21:59:23:213',2,0.455678,0.338999,0.007301,0.935563,1.008098,0.701728,0.471603,0.323261,2
789,'2019/12/08 21:59:23:236',2,0.455678,0.338999,0.007301,0.935563,1.008098,0.701728,0.471603,0.323261,2
790,'2019/12/08 21:59:23:246',2,0.455678,0.338999,0.007301,0.935563,1.008098,0.701728,0.471603,0.323261,2
791,'2019/12/08 21:59:23:263',2,0.455678,0.338999,0.007301,0.935563,1.008098,0.701728,0.471603,0.323261,2
792,'2019/12/08 21:59:23:287',2,0.455678,0.338999,0.007301,0.935563,1.008098,0.701728,0.471603,0.323261,2
793,'2019/12/08 21:59:23:310',2,0.455678,0.338999,0.007301,0.935563,1.008098,0.701728,0.471603,0.323261,2
794,'2019/12/08 21:59:23:336',2,0.430808,0.271693,-0.008423,0.951118,1.002927,0.70659,0.420575,0.268163,2
795,'2019/12/08 21:59:23:342',2,0.430808,0.271693,-0.008423,0.951118,1.002927,0.70659,0.420575,0.268163,2
796,'2019/12/08 21:59:23:359',2,0.430808,0.271693,-0.008423,0.951118,1.002927,0.70659,0.420575,0.268163,2
797,'2019/12/08 21:59:23:386',2,0.430808,0.271693,-0.008423,0.951118,1.002927,0.70659,0.420575,0.268163,2
798,'2019/12/08 21:59:23:392',2,0.430808,0.271693,-0.008423,0.951118,1.002927,0.70659,0.420575,0.268163,2
799,'2019/12/08 21:59:23:410',2,0.430808,0.271693,-0.008423,0.951118,1.002927,0.70659,0.420575,0.268163,2
800,'2019/12/08 21:59:23:437',2,0.430808,0.271693,-0.008423,0.951118,1.002927,0.70659,0.420575,0.268163,2
801,'2019/12/08 21:59:23:444',2,0.430808,0.271693,-0.008423,0.951118,1.002927,0.70659,0.420575,0.268163,2
802,'2019/12/08 21:59:23:462',2,0.430808,0.271693,-0.008423,0.951118,1.002927,0.70659,0.420575,0.268163,2
803,'2019/12/08 21:59:23:486',2,0.430808,0.271693,-0.008423,0.951118,1.002927,0.70659,0.420575,0.268163,2
804,'2019/12/08 21:59:23:492',2,0.430808,0.271693,-0.008423,0.951118,1.002927,0.70659,0.420575,0.268163,2
805,'2019/12/08 21:59:23:513',2,0.388014,0.213164,-0.012729,0.964622,1.009015,0.781044,0.380279,0.201361,2
806,'2019/12/08 21:59:23:536',2,0.388014,0.213164,-0.012729,0.964622,1.009015,0.781044,0.380279,0.201361,2
807,'2019/12/08 21:59:23:542',2,0.388014,0.213164,-0.012729,0.964622,1.009015,0.781044,0.380279,0.201361,2
808,'2019/12/08 21:59:23:559',2,0.388014,0.213164,-0.012729,0.964622,1.009015,0.781044,0.380279,0.201361,2
809,'2019/12/08 21:59:23:586',2,0.388014,0.213164,-0.012729,0.964622,1.009015,0.781044,0.380279,0.201361,2
810,'2019/12/08 21:59:23:592',2,0.388014,0.213164,-0.012729,0.964622,1.009015,0.781044,0.380279,0.201361,2
811,'2019/12/08 21:59:23:610',2,0.388014,0.213164,-0.012729,0.964622,1.009015,0.781044,0.380279,0.201361,2
812,'2019/12/08 21:59:23:638',2,0.388014,0.213164,-0.012729,0.964622,1.009015,0.781044,0.380279,0.201361,2
813,'2019/12/08 21:59:23:645',2,0.388014,0.213164,-0.012729,0.964622,1.009015,0.781044,0.380279,0.201361,2
814,'2019/12/08 21:59:23:660',2,0.388014,0.213164,-0.012729,0.964622,1.009015,0.781044,0.380279,0.201361,2
815,'2019/12/08 21:59:23:686',2,0.33952,0.125058,-0.026061,0.965638,0.953927,0.800831,0.36281,0.139021,2
816,'2019/12/08 21:59:23:692',2,0.33952,0.125058,-0.026061,0.965638,0.953927,0.800831,0.36281,0.139021,2
817,'2019/12/08 21:59:23:710',2,0.33952,0.125058,-0.026061,0.965638,0.953927,0.800831,0.36281,0.139021,2
818,'2019/12/08 21:59:23:736',2,0.33952,0.125058,-0.026061,0.965638,0.953927,0.800831,0.36281,0.139021,2
819,'2019/12/08 21:59:23:742',2,0.33952,0.125058,-0.026061,0.965638,0.953927,0.800831,0.36281,0.139021,2
820,'2019/12/08 21:59:23:761',2,0.33952,0.125058,-0.026061,0.965638,0.953927,0.800831,0.36281,0.139021,2
821,'2019/12/08 21:59:23:787',2,0.33952,0.125058,-0.026061,0.965638,0.953927,0.800831,0.36281,0.139021,2
822,'2019/12/08 21:59:23:793',2,0.33952,0.125058,-0.026061,0.965638,0.953927,0.800831,0.36281,0.139021,2
823,'2019/12/08 21:59:23:812',2,0.33952,0.125058,-0.026061,0.965638,0.953927,0.800831,0.36281,0.139021,2
824,'2019/12/08 21:59:23:837',2,0.33952,0.125058,-0.026061,0.965638,0.953927,0.800831,0.36281,0.139021,2
825,'2019/12/08 21:59:23:843',2,0.33122,0.124413,-0.020065,0.956819,0.931134,0.77042,0.343121,0.111544,2
826,'2019/12/08 21:59:23:859',2,0.33122,0.124413,-0.020065,0.956819,0.931134,0.77042,0.343121,0.111544,2
827,'2019/12/08 21:59:23:886',2,0.33122,0.124413,-0.020065,0.956819,0.931134,0.77042,0.343121,0.111544,2
828,'2019/12/08 21:59:23:892',2,0.33122,0.124413,-0.020065,0.956819,0.931134,0.77042,0.343121,0.111544,2
829,'2019/12/08 21:59:23:909',2,0.33122,0.124413,-0.020065,0.956819,0.931134,0.77042,0.343121,0.111544,2
830,'2019/12/08 21:59:23:937',2,0.33122,0.124413,-0.020065,0.956819,0.931134,0.77042,0.343121,0.111544,2
831,'2019/12/08 21:59:23:944',2,0.33122,0.124413,-0.020065,0.956819,0.931134,0.77042,0.343121,0.111544,2
832,'2019/12/08 21:59:23:961',2,0.33122,0.124413,-0.020065,0.956819,0.931134,0.77042,0.343121,0.111544,2
833,'2019/12/08 21:59:23:986',2,0.33122,0.124413,-0.020065,0.956819,0.931134,0.77042,0.343121,0.111544,2
834,'2019/12/08 21:59:23:993',2,0.33122,0.124413,-0.020065,0.956819,0.931134,0.77042,0.343121,0.111544,2
835,'2019/12/08 21:59:24:009',2,0.937667,0.750235,0.302075,0.093342,0.310561,0.108397,-0.027642,0.971468,2
836,'2019/12/08 21:59:24:036',2,0.937667,0.750235,0.302075,0.093342,0.310561,0.108397,-0.027642,0.971468,2
837,'2019/12/08 21:59:24:042',2,0.937667,0.750235,0.302075,0.093342,0.310561,0.108397,-0.027642,0.971468,2
838,'2019/12/08 21:59:24:059',2,0.937667,0.750235,0.302075,0.093342,0.310561,0.108397,-0.027642,0.971468,2
839,'2019/12/08 21:59:24:087',2,0.937667,0.750235,0.302075,0.093342,0.310561,0.108397,-0.027642,0.971468,2
840,'2019/12/08 21:59:24:092',2,0.937667,0.750235,0.302075,0.093342,0.310561,0.108397,-0.027642,0.971468,2
841,'2019/12/08 21:59:24:111',2,0.937667,0.750235,0.302075,0.093342,0.310561,0.108397,-0.027642,0.971468,2
842,'2019/12/08 21:59:24:138',2,0.937667,0.750235,0.302075,0.093342,0.310561,0.108397,-0.027642,0.971468,2
843,'2019/12/08 21:59:24:145',2,0.937667,0.750235,0.302075,0.093342,0.310561,0.108397,-0.027642,0.971468,2
844,'2019/12/08 21:59:24:160',2,0.937667,0.750235,0.302075,0.093342,0.310561,0.108397,-0.027642,0.971468,2
845,'2019/12/08 21:59:24:191',2,0.307866,0.120997,-0.021256,0.97658,0.939462,0.777394,0.297514,0.111872,2
846,'2019/12/08 21:59:24:193',2,0.307866,0.120997,-0.021256,0.97658,0.939462,0.777394,0.297514,0.111872,2
847,'2019/12/08 21:59:24:210',2,0.307866,0.120997,-0.021256,0.97658,0.939462,0.777394,0.297514,0.111872,2
848,'2019/12/08 21:59:24:237',2,0.307866,0.120997,-0.021256,0.97658,0.939462,0.777394,0.297514,0.111872,2
849,'2019/12/08 21:59:24:243',2,0.307866,0.120997,-0.021256,0.97658,0.939462,0.777394,0.297514,0.111872,2
850,'2019/12/08 21:59:24:260',2,0.307866,0.120997,-0.021256,0.97658,0.939462,0.777394,0.297514,0.111872,2
851,'2019/12/08 21:59:24:287',2,0.307866,0.120997,-0.021256,0.97658,0.939462,0.777394,0.297514,0.111872,2
852,'2019/12/08 21:59:24:292',2,0.307866,0.120997,-0.021256,0.97658,0.939462,0.777394,0.297514,0.111872,2
853,'2019/12/08 21:59:24:309',2,0.307866,0.120997,-0.021256,0.97658,0.939462,0.777394,0.297514,0.111872,2
854,'2019/12/08 21:59:24:338',2,0.307866,0.120997,-0.021256,0.97658,0.939462,0.777394,0.297514,0.111872,2
855,'2019/12/08 21:59:24:344',2,0.307866,0.120997,-0.021256,0.97658,0.939462,0.777394,0.297514,0.111872,2
856,'2019/12/08 21:59:24:360',2,0.307866,0.120997,-0.021256,0.97658,0.939462,0.777394,0.297514,0.111872,2
857,'2019/12/08 21:59:24:387',2,0.303197,0.120198,-0.008856,0.957037,0.927169,0.78598,0.301579,0.118226,2
858,'2019/12/08 21:59:24:394',2,0.303197,0.120198,-0.008856,0.957037,0.927169,0.78598,0.301579,0.118226,2
859,'2019/12/08 21:59:24:409',2,0.303197,0.120198,-0.008856,0.957037,0.927169,0.78598,0.301579,0.118226,2
860,'2019/12/08 21:59:24:437',2,0.303197,0.120198,-0.008856,0.957037,0.927169,0.78598,0.301579,0.118226,2
861,'2019/12/08 21:59:24:443',2,0.303197,0.120198,-0.008856,0.957037,0.927169,0.78598,0.301579,0.118226,2
862,'2019/12/08 21:59:24:460',2,0.303197,0.120198,-0.008856,0.957037,0.927169,0.78598,0.301579,0.118226,2
863,'2019/12/08 21:59:24:488',2,0.303197,0.120198,-0.008856,0.957037,0.927169,0.78598,0.301579,0.118226,2
864,'2019/12/08 21:59:24:493',2,0.303197,0.120198,-0.008856,0.957037,0.927169,0.78598,0.301579,0.118226,2
865,'2019/12/08 21:59:24:537',2,0.303197,0.120198,-0.008856,0.957037,0.927169,0.78598,0.301579,0.118226,2
866,'2019/12/08 21:59:24:542',2,0.303197,0.120198,-0.008856,0.957037,0.927169,0.78598,0.301579,0.118226,2
867,'2019/12/08 21:59:24:559',2,0.940488,0.766221,0.314055,0.115158,0.315886,0.117577,-0.010422,0.915675,2
868,'2019/12/08 21:59:24:587',2,0.940488,0.766221,0.314055,0.115158,0.315886,0.117577,-0.010422,0.915675,2
