@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute outputs-1 {0,1,2,3,4}

@data
5641,'2019/12/13 11:39:23:008',12,0.539227,0.468782,0.521531,0.482182,0.573852,0.319693,0.448274,0.431374,0.508208,0.439406,0.403181,0.244263,126.953018,3
5642,'2019/12/13 11:39:23:025',12,0.539227,0.468782,0.521531,0.482182,0.573852,0.319693,0.448274,0.431374,0.508208,0.439406,0.403181,0.244263,126.953018,3
5643,'2019/12/13 11:39:23:041',12,0.539227,0.468782,0.521531,0.482182,0.573852,0.319693,0.448274,0.431374,0.508208,0.439406,0.403181,0.244263,126.953018,3
5644,'2019/12/13 11:39:23:059',12,0.539227,0.468782,0.521531,0.482182,0.573852,0.319693,0.448274,0.431374,0.508208,0.439406,0.403181,0.244263,126.953018,3
5645,'2019/12/13 11:39:23:075',12,0.539227,0.468782,0.521531,0.482182,0.573852,0.319693,0.448274,0.431374,0.508208,0.439406,0.403181,0.244263,126.953018,3
5646,'2019/12/13 11:39:23:091',12,0.539227,0.468782,0.521531,0.482182,0.573852,0.319693,0.448274,0.431374,0.508208,0.439406,0.403181,0.244263,126.953018,3
5647,'2019/12/13 11:39:23:108',12,0.510443,0.476797,0.513937,0.489519,0.579053,0.307591,0.459727,0.433864,0.51538,0.443741,0.403626,0.240007,135.044464,3
5648,'2019/12/13 11:39:23:124',12,0.510443,0.476797,0.513937,0.489519,0.579053,0.307591,0.459727,0.433864,0.51538,0.443741,0.403626,0.240007,135.044464,3
5649,'2019/12/13 11:39:23:141',12,0.510443,0.476797,0.513937,0.489519,0.579053,0.307591,0.459727,0.433864,0.51538,0.443741,0.403626,0.240007,135.044464,3
5650,'2019/12/13 11:39:23:158',12,0.510443,0.476797,0.513937,0.489519,0.579053,0.307591,0.459727,0.433864,0.51538,0.443741,0.403626,0.240007,135.044464,3
5651,'2019/12/13 11:39:23:175',12,0.510443,0.476797,0.513937,0.489519,0.579053,0.307591,0.459727,0.433864,0.51538,0.443741,0.403626,0.240007,135.044464,3
5652,'2019/12/13 11:39:23:191',12,0.510443,0.476797,0.513937,0.489519,0.579053,0.307591,0.459727,0.433864,0.51538,0.443741,0.403626,0.240007,135.044464,3
5653,'2019/12/13 11:39:23:208',12,0.510443,0.476797,0.513937,0.489519,0.579053,0.307591,0.459727,0.433864,0.51538,0.443741,0.403626,0.240007,135.044464,3
5654,'2019/12/13 11:39:23:226',12,0.510443,0.476797,0.513937,0.489519,0.579053,0.307591,0.459727,0.433864,0.51538,0.443741,0.403626,0.240007,135.044464,3
5655,'2019/12/13 11:39:23:242',12,0.510443,0.476797,0.513937,0.489519,0.579053,0.307591,0.459727,0.433864,0.51538,0.443741,0.403626,0.240007,135.044464,3
5656,'2019/12/13 11:39:23:258',12,0.510443,0.476797,0.513937,0.489519,0.579053,0.307591,0.459727,0.433864,0.51538,0.443741,0.403626,0.240007,135.044464,3
5657,'2019/12/13 11:39:23:274',12,0.442465,0.439159,0.399413,0.43303,0.39449,0.238655,0.504973,0.473137,0.526693,0.476245,0.577255,0.316547,140.1091,3
5658,'2019/12/13 11:39:23:291',12,0.442465,0.439159,0.399413,0.43303,0.39449,0.238655,0.504973,0.473137,0.526693,0.476245,0.577255,0.316547,140.1091,3
5659,'2019/12/13 11:39:23:309',12,0.442465,0.439159,0.399413,0.43303,0.39449,0.238655,0.504973,0.473137,0.526693,0.476245,0.577255,0.316547,140.1091,3
5660,'2019/12/13 11:39:23:324',12,0.442465,0.439159,0.399413,0.43303,0.39449,0.238655,0.504973,0.473137,0.526693,0.476245,0.577255,0.316547,140.1091,3
5661,'2019/12/13 11:39:23:341',12,0.442465,0.439159,0.399413,0.43303,0.39449,0.238655,0.504973,0.473137,0.526693,0.476245,0.577255,0.316547,140.1091,3
5662,'2019/12/13 11:39:23:358',12,0.442465,0.439159,0.399413,0.43303,0.39449,0.238655,0.504973,0.473137,0.526693,0.476245,0.577255,0.316547,140.1091,3
5663,'2019/12/13 11:39:23:375',12,0.442465,0.439159,0.399413,0.43303,0.39449,0.238655,0.504973,0.473137,0.526693,0.476245,0.577255,0.316547,140.1091,3
5664,'2019/12/13 11:39:23:392',12,0.442465,0.439159,0.399413,0.43303,0.39449,0.238655,0.504973,0.473137,0.526693,0.476245,0.577255,0.316547,140.1091,3
5665,'2019/12/13 11:39:23:408',12,0.442465,0.439159,0.399413,0.43303,0.39449,0.238655,0.504973,0.473137,0.526693,0.476245,0.577255,0.316547,140.1091,3
5666,'2019/12/13 11:39:23:425',12,0.442465,0.439159,0.399413,0.43303,0.39449,0.238655,0.504973,0.473137,0.526693,0.476245,0.577255,0.316547,140.1091,3
5667,'2019/12/13 11:39:23:441',12,0.444856,0.472705,0.377718,0.451291,0.393326,0.237608,0.472959,0.473202,0.51036,0.450058,0.567241,0.321702,131.174118,3
5668,'2019/12/13 11:39:23:458',12,0.444856,0.472705,0.377718,0.451291,0.393326,0.237608,0.472959,0.473202,0.51036,0.450058,0.567241,0.321702,131.174118,3
5669,'2019/12/13 11:39:23:474',12,0.444856,0.472705,0.377718,0.451291,0.393326,0.237608,0.472959,0.473202,0.51036,0.450058,0.567241,0.321702,131.174118,3
5670,'2019/12/13 11:39:23:491',12,0.444856,0.472705,0.377718,0.451291,0.393326,0.237608,0.472959,0.473202,0.51036,0.450058,0.567241,0.321702,131.174118,3
5671,'2019/12/13 11:39:23:508',12,0.444856,0.472705,0.377718,0.451291,0.393326,0.237608,0.472959,0.473202,0.51036,0.450058,0.567241,0.321702,131.174118,3
5672,'2019/12/13 11:39:23:525',12,0.444856,0.472705,0.377718,0.451291,0.393326,0.237608,0.472959,0.473202,0.51036,0.450058,0.567241,0.321702,131.174118,3
5673,'2019/12/13 11:39:23:541',12,0.444856,0.472705,0.377718,0.451291,0.393326,0.237608,0.472959,0.473202,0.51036,0.450058,0.567241,0.321702,131.174118,3
5674,'2019/12/13 11:39:23:559',12,0.444856,0.472705,0.377718,0.451291,0.393326,0.237608,0.472959,0.473202,0.51036,0.450058,0.567241,0.321702,131.174118,3
5675,'2019/12/13 11:39:23:575',12,0.444856,0.472705,0.377718,0.451291,0.393326,0.237608,0.472959,0.473202,0.51036,0.450058,0.567241,0.321702,131.174118,3
5676,'2019/12/13 11:39:23:591',12,0.444856,0.472705,0.377718,0.451291,0.393326,0.237608,0.472959,0.473202,0.51036,0.450058,0.567241,0.321702,131.174118,3
5677,'2019/12/13 11:39:23:613',12,0.445686,0.447734,0.38902,0.447053,0.400568,0.244423,0.544411,0.427221,0.506215,0.444856,0.55605,0.32649,118.656487,3
5678,'2019/12/13 11:39:23:625',12,0.445686,0.447734,0.38902,0.447053,0.400568,0.244423,0.544411,0.427221,0.506215,0.444856,0.55605,0.32649,118.656487,3
5679,'2019/12/13 11:39:23:641',12,0.445686,0.447734,0.38902,0.447053,0.400568,0.244423,0.544411,0.427221,0.506215,0.444856,0.55605,0.32649,118.656487,3
5680,'2019/12/13 11:39:23:658',12,0.445686,0.447734,0.38902,0.447053,0.400568,0.244423,0.544411,0.427221,0.506215,0.444856,0.55605,0.32649,118.656487,3
5681,'2019/12/13 11:39:23:674',12,0.445686,0.447734,0.38902,0.447053,0.400568,0.244423,0.544411,0.427221,0.506215,0.444856,0.55605,0.32649,118.656487,3
5682,'2019/12/13 11:39:23:691',12,0.445686,0.447734,0.38902,0.447053,0.400568,0.244423,0.544411,0.427221,0.506215,0.444856,0.55605,0.32649,118.656487,3
5683,'2019/12/13 11:39:23:708',12,0.445686,0.447734,0.38902,0.447053,0.400568,0.244423,0.544411,0.427221,0.506215,0.444856,0.55605,0.32649,118.656487,3
5684,'2019/12/13 11:39:23:725',12,0.445686,0.447734,0.38902,0.447053,0.400568,0.244423,0.544411,0.427221,0.506215,0.444856,0.55605,0.32649,118.656487,3
5685,'2019/12/13 11:39:23:741',12,0.445686,0.447734,0.38902,0.447053,0.400568,0.244423,0.544411,0.427221,0.506215,0.444856,0.55605,0.32649,118.656487,3
5686,'2019/12/13 11:39:23:759',12,0.445686,0.447734,0.38902,0.447053,0.400568,0.244423,0.544411,0.427221,0.506215,0.444856,0.55605,0.32649,118.656487,3
5687,'2019/12/13 11:39:23:775',12,0.445686,0.447734,0.38902,0.447053,0.400568,0.244423,0.544411,0.427221,0.506215,0.444856,0.55605,0.32649,118.656487,3
5688,'2019/12/13 11:39:23:791',12,0.490966,0.439414,0.495832,0.440846,0.506216,0.312339,0.438629,0.432106,0.406973,0.433608,0.385842,0.259156,108.985519,3
5689,'2019/12/13 11:39:23:808',12,0.490966,0.439414,0.495832,0.440846,0.506216,0.312339,0.438629,0.432106,0.406973,0.433608,0.385842,0.259156,108.985519,3
5690,'2019/12/13 11:39:23:824',12,0.490966,0.439414,0.495832,0.440846,0.506216,0.312339,0.438629,0.432106,0.406973,0.433608,0.385842,0.259156,108.985519,3
5691,'2019/12/13 11:39:23:841',12,0.490966,0.439414,0.495832,0.440846,0.506216,0.312339,0.438629,0.432106,0.406973,0.433608,0.385842,0.259156,108.985519,3
5692,'2019/12/13 11:39:23:858',12,0.490966,0.439414,0.495832,0.440846,0.506216,0.312339,0.438629,0.432106,0.406973,0.433608,0.385842,0.259156,108.985519,3
5693,'2019/12/13 11:39:23:875',12,0.490966,0.439414,0.495832,0.440846,0.506216,0.312339,0.438629,0.432106,0.406973,0.433608,0.385842,0.259156,108.985519,3
5694,'2019/12/13 11:39:23:892',12,0.490966,0.439414,0.495832,0.440846,0.506216,0.312339,0.438629,0.432106,0.406973,0.433608,0.385842,0.259156,108.985519,3
5695,'2019/12/13 11:39:23:908',12,0.490966,0.439414,0.495832,0.440846,0.506216,0.312339,0.438629,0.432106,0.406973,0.433608,0.385842,0.259156,108.985519,3
5696,'2019/12/13 11:39:23:925',12,0.490966,0.439414,0.495832,0.440846,0.506216,0.312339,0.438629,0.432106,0.406973,0.433608,0.385842,0.259156,108.985519,3
5697,'2019/12/13 11:39:23:941',12,0.490966,0.439414,0.495832,0.440846,0.506216,0.312339,0.438629,0.432106,0.406973,0.433608,0.385842,0.259156,108.985519,3
5698,'2019/12/13 11:39:23:958',12,0.490966,0.439414,0.495832,0.440846,0.506216,0.312339,0.438629,0.432106,0.406973,0.433608,0.385842,0.259156,108.985519,3
5699,'2019/12/13 11:39:23:978',12,0.520106,0.414236,0.500102,0.439125,0.494881,0.302519,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,87.635666,3
5700,'2019/12/13 11:39:23:991',12,0.520106,0.414236,0.500102,0.439125,0.494881,0.302519,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,87.635666,3
5701,'2019/12/13 11:39:24:008',12,0.520106,0.414236,0.500102,0.439125,0.494881,0.302519,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,87.635666,3
5702,'2019/12/13 11:39:24:025',12,0.520106,0.414236,0.500102,0.439125,0.494881,0.302519,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,87.635666,3
5703,'2019/12/13 11:39:24:041',12,0.520106,0.414236,0.500102,0.439125,0.494881,0.302519,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,87.635666,3
5704,'2019/12/13 11:39:24:058',12,0.520106,0.414236,0.500102,0.439125,0.494881,0.302519,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,87.635666,3
5705,'2019/12/13 11:39:24:074',12,0.520106,0.414236,0.500102,0.439125,0.494881,0.302519,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,87.635666,3
5706,'2019/12/13 11:39:24:091',12,0.520106,0.414236,0.500102,0.439125,0.494881,0.302519,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,87.635666,3
5707,'2019/12/13 11:39:24:108',12,0.520106,0.414236,0.500102,0.439125,0.494881,0.302519,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,87.635666,3
5708,'2019/12/13 11:39:24:125',12,0.520106,0.414236,0.500102,0.439125,0.494881,0.302519,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,87.635666,3
5709,'2019/12/13 11:39:24:141',12,0.445856,0.432598,0.387856,0.469568,0.444096,0.245805,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,7.409795,3
5710,'2019/12/13 11:39:24:158',12,0.445856,0.432598,0.387856,0.469568,0.444096,0.245805,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,7.409795,3
5711,'2019/12/13 11:39:24:174',12,0.445856,0.432598,0.387856,0.469568,0.444096,0.245805,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,7.409795,3
5712,'2019/12/13 11:39:24:191',12,0.445856,0.432598,0.387856,0.469568,0.444096,0.245805,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,7.409795,3
5713,'2019/12/13 11:39:24:208',12,0.445856,0.432598,0.387856,0.469568,0.444096,0.245805,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,7.409795,3
5714,'2019/12/13 11:39:24:230',12,0.445856,0.432598,0.387856,0.469568,0.444096,0.245805,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,7.409795,3
5715,'2019/12/13 11:39:24:243',12,0.445856,0.432598,0.387856,0.469568,0.444096,0.245805,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,7.409795,3
5716,'2019/12/13 11:39:24:258',12,0.445856,0.432598,0.387856,0.469568,0.444096,0.245805,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,7.409795,3
5717,'2019/12/13 11:39:24:275',12,0.445856,0.432598,0.387856,0.469568,0.444096,0.245805,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,7.409795,3
5718,'2019/12/13 11:39:24:292',12,0.445856,0.432598,0.387856,0.469568,0.444096,0.245805,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,7.409795,3
5719,'2019/12/13 11:39:24:308',12,0.445856,0.432598,0.387856,0.469568,0.444096,0.245805,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,7.409795,3
5720,'2019/12/13 11:39:24:325',12,0.484472,0.413719,0.454739,0.423264,0.449209,0.246206,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,26.946215,3
5721,'2019/12/13 11:39:24:341',12,0.484472,0.413719,0.454739,0.423264,0.449209,0.246206,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,26.946215,3
5722,'2019/12/13 11:39:24:358',12,0.484472,0.413719,0.454739,0.423264,0.449209,0.246206,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,26.946215,3
5723,'2019/12/13 11:39:24:374',12,0.484472,0.413719,0.454739,0.423264,0.449209,0.246206,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,26.946215,3
5724,'2019/12/13 11:39:24:392',12,0.484472,0.413719,0.454739,0.423264,0.449209,0.246206,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,26.946215,3
5725,'2019/12/13 11:39:24:408',12,0.484472,0.413719,0.454739,0.423264,0.449209,0.246206,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,26.946215,3
5726,'2019/12/13 11:39:24:425',12,0.484472,0.413719,0.454739,0.423264,0.449209,0.246206,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,26.946215,3
5727,'2019/12/13 11:39:24:441',12,0.484472,0.413719,0.454739,0.423264,0.449209,0.246206,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,26.946215,3
5728,'2019/12/13 11:39:24:459',12,0.484472,0.413719,0.454739,0.423264,0.449209,0.246206,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,26.946215,3
5729,'2019/12/13 11:39:24:475',12,0.484472,0.413719,0.454739,0.423264,0.449209,0.246206,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,26.946215,3
5730,'2019/12/13 11:39:24:491',12,0.456295,0.412889,0.46503,0.404448,0.456049,0.242743,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,32.312511,3
5731,'2019/12/13 11:39:24:508',12,0.456295,0.412889,0.46503,0.404448,0.456049,0.242743,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,32.312511,3
5732,'2019/12/13 11:39:24:524',12,0.456295,0.412889,0.46503,0.404448,0.456049,0.242743,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,32.312511,3
5733,'2019/12/13 11:39:24:541',12,0.456295,0.412889,0.46503,0.404448,0.456049,0.242743,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,32.312511,3
5734,'2019/12/13 11:39:24:558',12,0.456295,0.412889,0.46503,0.404448,0.456049,0.242743,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,32.312511,3
5735,'2019/12/13 11:39:24:574',12,0.456295,0.412889,0.46503,0.404448,0.456049,0.242743,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,32.312511,3
5736,'2019/12/13 11:39:24:592',12,0.456295,0.412889,0.46503,0.404448,0.456049,0.242743,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,32.312511,3
5737,'2019/12/13 11:39:24:608',12,0.456295,0.412889,0.46503,0.404448,0.456049,0.242743,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,32.312511,3
5738,'2019/12/13 11:39:24:626',12,0.456295,0.412889,0.46503,0.404448,0.456049,0.242743,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,32.312511,3
5739,'2019/12/13 11:39:24:641',12,0.456295,0.412889,0.46503,0.404448,0.456049,0.242743,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,32.312511,3
5740,'2019/12/13 11:39:24:658',12,0.474795,0.390646,0.52367,0.38991,0.457579,0.243714,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,33.096184,3
5741,'2019/12/13 11:39:24:674',12,0.474795,0.390646,0.52367,0.38991,0.457579,0.243714,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,33.096184,3
5742,'2019/12/13 11:39:24:691',12,0.474795,0.390646,0.52367,0.38991,0.457579,0.243714,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,33.096184,3
5743,'2019/12/13 11:39:24:708',12,0.474795,0.390646,0.52367,0.38991,0.457579,0.243714,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,33.096184,3
5744,'2019/12/13 11:39:24:724',12,0.474795,0.390646,0.52367,0.38991,0.457579,0.243714,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,33.096184,3
5745,'2019/12/13 11:39:24:742',12,0.474795,0.390646,0.52367,0.38991,0.457579,0.243714,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,33.096184,3
5746,'2019/12/13 11:39:24:759',12,0.474795,0.390646,0.52367,0.38991,0.457579,0.243714,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,33.096184,3
5747,'2019/12/13 11:39:24:774',12,0.474795,0.390646,0.52367,0.38991,0.457579,0.243714,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,33.096184,3
5748,'2019/12/13 11:39:24:792',12,0.474795,0.390646,0.52367,0.38991,0.457579,0.243714,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,33.096184,3
5749,'2019/12/13 11:39:24:808',12,0.474795,0.390646,0.52367,0.38991,0.457579,0.243714,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,33.096184,3
5750,'2019/12/13 11:39:24:824',12,0.477527,0.39999,0.531507,0.400017,0.458746,0.243662,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,30.313698,3
5751,'2019/12/13 11:39:24:841',12,0.477527,0.39999,0.531507,0.400017,0.458746,0.243662,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,30.313698,3
5752,'2019/12/13 11:39:24:860',12,0.477527,0.39999,0.531507,0.400017,0.458746,0.243662,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,30.313698,3
5753,'2019/12/13 11:39:24:874',12,0.477527,0.39999,0.531507,0.400017,0.458746,0.243662,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,30.313698,3
5754,'2019/12/13 11:39:24:892',12,0.477527,0.39999,0.531507,0.400017,0.458746,0.243662,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,30.313698,3
5755,'2019/12/13 11:39:24:908',12,0.477527,0.39999,0.531507,0.400017,0.458746,0.243662,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,30.313698,3
5756,'2019/12/13 11:39:24:925',12,0.477527,0.39999,0.531507,0.400017,0.458746,0.243662,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,30.313698,3
5757,'2019/12/13 11:39:24:941',12,0.477527,0.39999,0.531507,0.400017,0.458746,0.243662,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,30.313698,3
5758,'2019/12/13 11:39:24:959',12,0.477527,0.39999,0.531507,0.400017,0.458746,0.243662,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,30.313698,3
5759,'2019/12/13 11:39:24:975',12,0.477527,0.39999,0.531507,0.400017,0.458746,0.243662,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,30.313698,3
5760,'2019/12/13 11:39:24:991',12,0.477527,0.39999,0.531507,0.400017,0.458746,0.243662,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,30.313698,3
5761,'2019/12/13 11:39:25:008',12,0.474417,0.394366,0.462322,0.401737,0.461306,0.244563,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,32.160057,3
5762,'2019/12/13 11:39:25:025',12,0.474417,0.394366,0.462322,0.401737,0.461306,0.244563,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,32.160057,3
5763,'2019/12/13 11:39:25:041',12,0.474417,0.394366,0.462322,0.401737,0.461306,0.244563,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,32.160057,3
5764,'2019/12/13 11:39:25:058',12,0.474417,0.394366,0.462322,0.401737,0.461306,0.244563,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,32.160057,3
5765,'2019/12/13 11:39:25:074',12,0.474417,0.394366,0.462322,0.401737,0.461306,0.244563,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,32.160057,3
5766,'2019/12/13 11:39:25:091',12,0.474417,0.394366,0.462322,0.401737,0.461306,0.244563,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,32.160057,3
5767,'2019/12/13 11:39:25:108',12,0.474417,0.394366,0.462322,0.401737,0.461306,0.244563,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,32.160057,3
5768,'2019/12/13 11:39:25:126',12,0.474417,0.394366,0.462322,0.401737,0.461306,0.244563,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,32.160057,3
5769,'2019/12/13 11:39:25:141',12,0.474417,0.394366,0.462322,0.401737,0.461306,0.244563,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,32.160057,3
5770,'2019/12/13 11:39:25:159',12,0.482409,0.388677,0.53075,0.389066,0.460333,0.244876,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,33.9431,3
5771,'2019/12/13 11:39:25:174',12,0.482409,0.388677,0.53075,0.389066,0.460333,0.244876,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,33.9431,3
5772,'2019/12/13 11:39:25:191',12,0.482409,0.388677,0.53075,0.389066,0.460333,0.244876,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,33.9431,3
5773,'2019/12/13 11:39:25:209',12,0.482409,0.388677,0.53075,0.389066,0.460333,0.244876,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,33.9431,3
5774,'2019/12/13 11:39:25:226',12,0.482409,0.388677,0.53075,0.389066,0.460333,0.244876,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,33.9431,3
5775,'2019/12/13 11:39:25:241',12,0.482409,0.388677,0.53075,0.389066,0.460333,0.244876,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,33.9431,3
5776,'2019/12/13 11:39:25:259',12,0.482409,0.388677,0.53075,0.389066,0.460333,0.244876,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,33.9431,3
5777,'2019/12/13 11:39:25:275',12,0.482409,0.388677,0.53075,0.389066,0.460333,0.244876,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,33.9431,3
5778,'2019/12/13 11:39:25:293',12,0.482409,0.388677,0.53075,0.389066,0.460333,0.244876,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,33.9431,3
5779,'2019/12/13 11:39:25:308',12,0.482409,0.388677,0.53075,0.389066,0.460333,0.244876,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,33.9431,3
5780,'2019/12/13 11:39:25:324',12,0.482409,0.388677,0.53075,0.389066,0.460333,0.244876,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,33.9431,3
5781,'2019/12/13 11:39:25:341',12,0.48471,0.394845,0.547414,0.395928,0.460013,0.244532,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,35.826981,3
5782,'2019/12/13 11:39:25:358',12,0.48471,0.394845,0.547414,0.395928,0.460013,0.244532,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,35.826981,3
5783,'2019/12/13 11:39:25:390',12,0.48471,0.394845,0.547414,0.395928,0.460013,0.244532,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,35.826981,3
5784,'2019/12/13 11:39:25:408',12,0.48471,0.394845,0.547414,0.395928,0.460013,0.244532,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,35.826981,3
5785,'2019/12/13 11:39:25:425',12,0.48471,0.394845,0.547414,0.395928,0.460013,0.244532,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,35.826981,3
5786,'2019/12/13 11:39:25:441',12,0.48471,0.394845,0.547414,0.395928,0.460013,0.244532,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,35.826981,3
5787,'2019/12/13 11:39:25:460',12,0.48471,0.394845,0.547414,0.395928,0.460013,0.244532,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,35.826981,3
5788,'2019/12/13 11:39:25:475',12,0.48471,0.394845,0.547414,0.395928,0.460013,0.244532,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,35.826981,3
5789,'2019/12/13 11:39:25:492',12,0.48471,0.394845,0.547414,0.395928,0.460013,0.244532,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,35.826981,3
5790,'2019/12/13 11:39:25:508',12,0.48471,0.394845,0.547414,0.395928,0.460013,0.244532,0.452608,0.428076,0.46481,0.433617,0.433351,0.247356,35.826981,3
5791,'2019/12/13 11:39:36:223',13,0.526219,0.623335,0.506563,0.612148,0.464846,0.374947,0.444586,0.524924,0.570484,0.614275,0.434434,0.369355,11.902997,4
5792,'2019/12/13 11:39:36:240',13,0.526219,0.623335,0.506563,0.612148,0.464846,0.374947,0.444586,0.524924,0.570484,0.614275,0.434434,0.369355,11.902997,4
5793,'2019/12/13 11:39:36:257',13,0.526219,0.623335,0.506563,0.612148,0.464846,0.374947,0.444586,0.524924,0.570484,0.614275,0.434434,0.369355,11.902997,4
5794,'2019/12/13 11:39:36:274',13,0.526219,0.623335,0.506563,0.612148,0.464846,0.374947,0.444586,0.524924,0.570484,0.614275,0.434434,0.369355,11.902997,4
5795,'2019/12/13 11:39:36:290',13,0.526219,0.623335,0.506563,0.612148,0.464846,0.374947,0.444586,0.524924,0.570484,0.614275,0.434434,0.369355,11.902997,4
5796,'2019/12/13 11:39:36:307',13,0.526219,0.623335,0.506563,0.612148,0.464846,0.374947,0.444586,0.524924,0.570484,0.614275,0.434434,0.369355,11.902997,4
