@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute outputs-1 numeric

@data
200,'2019/11/12 12:11:36:711',3,0.725604,0.275351,0.730128,0.269751,0.721519,0.26482,0.732782,0.282008,0.702366,0.274076,0.78573,0.35465,0.682645,0.353155,0.810954,0.382048,0.650208,0.399738,0.812683,0.372659,0.663327,0.414825,0.735161,0.571335,0.696493,0.565093,0.73987,0.762258,0.687671,0.747907,0.758538,0.880445,0.701546,0.882296,?
201,'2019/11/12 12:11:36:726',3,0.725604,0.275351,0.730128,0.269751,0.721519,0.26482,0.732782,0.282008,0.702366,0.274076,0.78573,0.35465,0.682645,0.353155,0.810954,0.382048,0.650208,0.399738,0.812683,0.372659,0.663327,0.414825,0.735161,0.571335,0.696493,0.565093,0.73987,0.762258,0.687671,0.747907,0.758538,0.880445,0.701546,0.882296,?
202,'2019/11/12 12:11:36:743',3,0.725604,0.275351,0.730128,0.269751,0.721519,0.26482,0.732782,0.282008,0.702366,0.274076,0.78573,0.35465,0.682645,0.353155,0.810954,0.382048,0.650208,0.399738,0.812683,0.372659,0.663327,0.414825,0.735161,0.571335,0.696493,0.565093,0.73987,0.762258,0.687671,0.747907,0.758538,0.880445,0.701546,0.882296,?
203,'2019/11/12 12:11:36:759',3,0.725604,0.275351,0.730128,0.269751,0.721519,0.26482,0.732782,0.282008,0.702366,0.274076,0.78573,0.35465,0.682645,0.353155,0.810954,0.382048,0.650208,0.399738,0.812683,0.372659,0.663327,0.414825,0.735161,0.571335,0.696493,0.565093,0.73987,0.762258,0.687671,0.747907,0.758538,0.880445,0.701546,0.882296,?
204,'2019/11/12 12:11:36:776',3,0.725604,0.275351,0.730128,0.269751,0.721519,0.26482,0.732782,0.282008,0.702366,0.274076,0.78573,0.35465,0.682645,0.353155,0.810954,0.382048,0.650208,0.399738,0.812683,0.372659,0.663327,0.414825,0.735161,0.571335,0.696493,0.565093,0.73987,0.762258,0.687671,0.747907,0.758538,0.880445,0.701546,0.882296,?
205,'2019/11/12 12:11:36:793',3,0.725604,0.275351,0.730128,0.269751,0.721519,0.26482,0.732782,0.282008,0.702366,0.274076,0.78573,0.35465,0.682645,0.353155,0.810954,0.382048,0.650208,0.399738,0.812683,0.372659,0.663327,0.414825,0.735161,0.571335,0.696493,0.565093,0.73987,0.762258,0.687671,0.747907,0.758538,0.880445,0.701546,0.882296,?
206,'2019/11/12 12:11:36:809',3,0.725604,0.275351,0.730128,0.269751,0.721519,0.26482,0.732782,0.282008,0.702366,0.274076,0.78573,0.35465,0.682645,0.353155,0.810954,0.382048,0.650208,0.399738,0.812683,0.372659,0.663327,0.414825,0.735161,0.571335,0.696493,0.565093,0.73987,0.762258,0.687671,0.747907,0.758538,0.880445,0.701546,0.882296,?
207,'2019/11/12 12:11:36:827',3,0.725604,0.275351,0.730128,0.269751,0.721519,0.26482,0.732782,0.282008,0.702366,0.274076,0.78573,0.35465,0.682645,0.353155,0.810954,0.382048,0.650208,0.399738,0.812683,0.372659,0.663327,0.414825,0.735161,0.571335,0.696493,0.565093,0.73987,0.762258,0.687671,0.747907,0.758538,0.880445,0.701546,0.882296,?
208,'2019/11/12 12:11:36:849',3,0.725604,0.275351,0.730128,0.269751,0.721519,0.26482,0.732782,0.282008,0.702366,0.274076,0.78573,0.35465,0.682645,0.353155,0.810954,0.382048,0.650208,0.399738,0.812683,0.372659,0.663327,0.414825,0.735161,0.571335,0.696493,0.565093,0.73987,0.762258,0.687671,0.747907,0.758538,0.880445,0.701546,0.882296,?
209,'2019/11/12 12:11:36:859',3,0.725604,0.275351,0.730128,0.269751,0.721519,0.26482,0.732782,0.282008,0.702366,0.274076,0.78573,0.35465,0.682645,0.353155,0.810954,0.382048,0.650208,0.399738,0.812683,0.372659,0.663327,0.414825,0.735161,0.571335,0.696493,0.565093,0.73987,0.762258,0.687671,0.747907,0.758538,0.880445,0.701546,0.882296,?
210,'2019/11/12 12:11:36:876',3,0.725604,0.275351,0.730128,0.269751,0.721519,0.26482,0.732782,0.282008,0.702366,0.274076,0.78573,0.35465,0.682645,0.353155,0.810954,0.382048,0.650208,0.399738,0.812683,0.372659,0.663327,0.414825,0.735161,0.571335,0.696493,0.565093,0.73987,0.762258,0.687671,0.747907,0.758538,0.880445,0.701546,0.882296,?
211,'2019/11/12 12:11:36:893',3,0.723207,0.274859,0.727708,0.268659,0.718465,0.264791,0.731889,0.280139,0.702645,0.2738,0.764165,0.345862,0.68265,0.35476,0.814885,0.378189,0.652617,0.396132,0.814733,0.366223,0.664201,0.397752,0.734218,0.573622,0.696099,0.566606,0.740866,0.766239,0.685214,0.751313,0.758769,0.8821,0.702175,0.885532,?
212,'2019/11/12 12:11:36:910',3,0.723207,0.274859,0.727708,0.268659,0.718465,0.264791,0.731889,0.280139,0.702645,0.2738,0.764165,0.345862,0.68265,0.35476,0.814885,0.378189,0.652617,0.396132,0.814733,0.366223,0.664201,0.397752,0.734218,0.573622,0.696099,0.566606,0.740866,0.766239,0.685214,0.751313,0.758769,0.8821,0.702175,0.885532,?
213,'2019/11/12 12:11:36:926',3,0.723207,0.274859,0.727708,0.268659,0.718465,0.264791,0.731889,0.280139,0.702645,0.2738,0.764165,0.345862,0.68265,0.35476,0.814885,0.378189,0.652617,0.396132,0.814733,0.366223,0.664201,0.397752,0.734218,0.573622,0.696099,0.566606,0.740866,0.766239,0.685214,0.751313,0.758769,0.8821,0.702175,0.885532,?
214,'2019/11/12 12:11:36:944',3,0.723207,0.274859,0.727708,0.268659,0.718465,0.264791,0.731889,0.280139,0.702645,0.2738,0.764165,0.345862,0.68265,0.35476,0.814885,0.378189,0.652617,0.396132,0.814733,0.366223,0.664201,0.397752,0.734218,0.573622,0.696099,0.566606,0.740866,0.766239,0.685214,0.751313,0.758769,0.8821,0.702175,0.885532,?
215,'2019/11/12 12:11:36:959',3,0.723207,0.274859,0.727708,0.268659,0.718465,0.264791,0.731889,0.280139,0.702645,0.2738,0.764165,0.345862,0.68265,0.35476,0.814885,0.378189,0.652617,0.396132,0.814733,0.366223,0.664201,0.397752,0.734218,0.573622,0.696099,0.566606,0.740866,0.766239,0.685214,0.751313,0.758769,0.8821,0.702175,0.885532,?
216,'2019/11/12 12:11:36:977',3,0.723207,0.274859,0.727708,0.268659,0.718465,0.264791,0.731889,0.280139,0.702645,0.2738,0.764165,0.345862,0.68265,0.35476,0.814885,0.378189,0.652617,0.396132,0.814733,0.366223,0.664201,0.397752,0.734218,0.573622,0.696099,0.566606,0.740866,0.766239,0.685214,0.751313,0.758769,0.8821,0.702175,0.885532,?
217,'2019/11/12 12:11:36:993',3,0.723207,0.274859,0.727708,0.268659,0.718465,0.264791,0.731889,0.280139,0.702645,0.2738,0.764165,0.345862,0.68265,0.35476,0.814885,0.378189,0.652617,0.396132,0.814733,0.366223,0.664201,0.397752,0.734218,0.573622,0.696099,0.566606,0.740866,0.766239,0.685214,0.751313,0.758769,0.8821,0.702175,0.885532,?
218,'2019/11/12 12:11:37:009',3,0.723207,0.274859,0.727708,0.268659,0.718465,0.264791,0.731889,0.280139,0.702645,0.2738,0.764165,0.345862,0.68265,0.35476,0.814885,0.378189,0.652617,0.396132,0.814733,0.366223,0.664201,0.397752,0.734218,0.573622,0.696099,0.566606,0.740866,0.766239,0.685214,0.751313,0.758769,0.8821,0.702175,0.885532,?
219,'2019/11/12 12:11:37:026',3,0.723207,0.274859,0.727708,0.268659,0.718465,0.264791,0.731889,0.280139,0.702645,0.2738,0.764165,0.345862,0.68265,0.35476,0.814885,0.378189,0.652617,0.396132,0.814733,0.366223,0.664201,0.397752,0.734218,0.573622,0.696099,0.566606,0.740866,0.766239,0.685214,0.751313,0.758769,0.8821,0.702175,0.885532,?
220,'2019/11/12 12:11:37:043',3,0.723207,0.274859,0.727708,0.268659,0.718465,0.264791,0.731889,0.280139,0.702645,0.2738,0.764165,0.345862,0.68265,0.35476,0.814885,0.378189,0.652617,0.396132,0.814733,0.366223,0.664201,0.397752,0.734218,0.573622,0.696099,0.566606,0.740866,0.766239,0.685214,0.751313,0.758769,0.8821,0.702175,0.885532,?
221,'2019/11/12 12:11:37:060',3,0.723207,0.274859,0.727708,0.268659,0.718465,0.264791,0.731889,0.280139,0.702645,0.2738,0.764165,0.345862,0.68265,0.35476,0.814885,0.378189,0.652617,0.396132,0.814733,0.366223,0.664201,0.397752,0.734218,0.573622,0.696099,0.566606,0.740866,0.766239,0.685214,0.751313,0.758769,0.8821,0.702175,0.885532,?
222,'2019/11/12 12:11:37:076',3,0.723207,0.274859,0.727708,0.268659,0.718465,0.264791,0.731889,0.280139,0.702645,0.2738,0.764165,0.345862,0.68265,0.35476,0.814885,0.378189,0.652617,0.396132,0.814733,0.366223,0.664201,0.397752,0.734218,0.573622,0.696099,0.566606,0.740866,0.766239,0.685214,0.751313,0.758769,0.8821,0.702175,0.885532,?
223,'2019/11/12 12:11:37:092',3,0.721621,0.27475,0.725672,0.267833,0.715406,0.256397,0.730106,0.277724,0.702589,0.273542,0.761671,0.342444,0.68222,0.353725,0.812689,0.373463,0.652831,0.395024,0.816483,0.362037,0.663232,0.392937,0.733939,0.570498,0.696203,0.563077,0.743676,0.755939,0.690127,0.744328,0.76,0.872191,0.704332,0.869111,?
224,'2019/11/12 12:11:37:109',3,0.721621,0.27475,0.725672,0.267833,0.715406,0.256397,0.730106,0.277724,0.702589,0.273542,0.761671,0.342444,0.68222,0.353725,0.812689,0.373463,0.652831,0.395024,0.816483,0.362037,0.663232,0.392937,0.733939,0.570498,0.696203,0.563077,0.743676,0.755939,0.690127,0.744328,0.76,0.872191,0.704332,0.869111,?
225,'2019/11/12 12:11:37:126',3,0.721621,0.27475,0.725672,0.267833,0.715406,0.256397,0.730106,0.277724,0.702589,0.273542,0.761671,0.342444,0.68222,0.353725,0.812689,0.373463,0.652831,0.395024,0.816483,0.362037,0.663232,0.392937,0.733939,0.570498,0.696203,0.563077,0.743676,0.755939,0.690127,0.744328,0.76,0.872191,0.704332,0.869111,?
226,'2019/11/12 12:11:37:143',3,0.721621,0.27475,0.725672,0.267833,0.715406,0.256397,0.730106,0.277724,0.702589,0.273542,0.761671,0.342444,0.68222,0.353725,0.812689,0.373463,0.652831,0.395024,0.816483,0.362037,0.663232,0.392937,0.733939,0.570498,0.696203,0.563077,0.743676,0.755939,0.690127,0.744328,0.76,0.872191,0.704332,0.869111,?
227,'2019/11/12 12:11:37:160',3,0.721621,0.27475,0.725672,0.267833,0.715406,0.256397,0.730106,0.277724,0.702589,0.273542,0.761671,0.342444,0.68222,0.353725,0.812689,0.373463,0.652831,0.395024,0.816483,0.362037,0.663232,0.392937,0.733939,0.570498,0.696203,0.563077,0.743676,0.755939,0.690127,0.744328,0.76,0.872191,0.704332,0.869111,?
228,'2019/11/12 12:11:37:176',3,0.721621,0.27475,0.725672,0.267833,0.715406,0.256397,0.730106,0.277724,0.702589,0.273542,0.761671,0.342444,0.68222,0.353725,0.812689,0.373463,0.652831,0.395024,0.816483,0.362037,0.663232,0.392937,0.733939,0.570498,0.696203,0.563077,0.743676,0.755939,0.690127,0.744328,0.76,0.872191,0.704332,0.869111,?
229,'2019/11/12 12:11:37:194',3,0.721621,0.27475,0.725672,0.267833,0.715406,0.256397,0.730106,0.277724,0.702589,0.273542,0.761671,0.342444,0.68222,0.353725,0.812689,0.373463,0.652831,0.395024,0.816483,0.362037,0.663232,0.392937,0.733939,0.570498,0.696203,0.563077,0.743676,0.755939,0.690127,0.744328,0.76,0.872191,0.704332,0.869111,?
230,'2019/11/12 12:11:37:211',3,0.721621,0.27475,0.725672,0.267833,0.715406,0.256397,0.730106,0.277724,0.702589,0.273542,0.761671,0.342444,0.68222,0.353725,0.812689,0.373463,0.652831,0.395024,0.816483,0.362037,0.663232,0.392937,0.733939,0.570498,0.696203,0.563077,0.743676,0.755939,0.690127,0.744328,0.76,0.872191,0.704332,0.869111,?
231,'2019/11/12 12:11:37:225',3,0.721621,0.27475,0.725672,0.267833,0.715406,0.256397,0.730106,0.277724,0.702589,0.273542,0.761671,0.342444,0.68222,0.353725,0.812689,0.373463,0.652831,0.395024,0.816483,0.362037,0.663232,0.392937,0.733939,0.570498,0.696203,0.563077,0.743676,0.755939,0.690127,0.744328,0.76,0.872191,0.704332,0.869111,?
232,'2019/11/12 12:11:37:242',3,0.721621,0.27475,0.725672,0.267833,0.715406,0.256397,0.730106,0.277724,0.702589,0.273542,0.761671,0.342444,0.68222,0.353725,0.812689,0.373463,0.652831,0.395024,0.816483,0.362037,0.663232,0.392937,0.733939,0.570498,0.696203,0.563077,0.743676,0.755939,0.690127,0.744328,0.76,0.872191,0.704332,0.869111,?
233,'2019/11/12 12:11:37:259',3,0.721621,0.27475,0.725672,0.267833,0.715406,0.256397,0.730106,0.277724,0.702589,0.273542,0.761671,0.342444,0.68222,0.353725,0.812689,0.373463,0.652831,0.395024,0.816483,0.362037,0.663232,0.392937,0.733939,0.570498,0.696203,0.563077,0.743676,0.755939,0.690127,0.744328,0.76,0.872191,0.704332,0.869111,?
234,'2019/11/12 12:11:37:276',3,0.721621,0.27475,0.725672,0.267833,0.715406,0.256397,0.730106,0.277724,0.702589,0.273542,0.761671,0.342444,0.68222,0.353725,0.812689,0.373463,0.652831,0.395024,0.816483,0.362037,0.663232,0.392937,0.733939,0.570498,0.696203,0.563077,0.743676,0.755939,0.690127,0.744328,0.76,0.872191,0.704332,0.869111,?
235,'2019/11/12 12:11:37:294',3,0.7186,0.273763,0.71952,0.270187,0.713174,0.256863,0.728556,0.278901,0.702092,0.273981,0.762478,0.343367,0.681244,0.354669,0.815108,0.37645,0.624642,0.408795,0.821675,0.376866,0.65064,0.416701,0.734297,0.57111,0.697507,0.563328,0.744109,0.752992,0.690408,0.744494,0.761547,0.874038,0.70473,0.869831,?
236,'2019/11/12 12:11:37:308',3,0.7186,0.273763,0.71952,0.270187,0.713174,0.256863,0.728556,0.278901,0.702092,0.273981,0.762478,0.343367,0.681244,0.354669,0.815108,0.37645,0.624642,0.408795,0.821675,0.376866,0.65064,0.416701,0.734297,0.57111,0.697507,0.563328,0.744109,0.752992,0.690408,0.744494,0.761547,0.874038,0.70473,0.869831,?
237,'2019/11/12 12:11:37:327',3,0.7186,0.273763,0.71952,0.270187,0.713174,0.256863,0.728556,0.278901,0.702092,0.273981,0.762478,0.343367,0.681244,0.354669,0.815108,0.37645,0.624642,0.408795,0.821675,0.376866,0.65064,0.416701,0.734297,0.57111,0.697507,0.563328,0.744109,0.752992,0.690408,0.744494,0.761547,0.874038,0.70473,0.869831,?
238,'2019/11/12 12:11:37:342',3,0.7186,0.273763,0.71952,0.270187,0.713174,0.256863,0.728556,0.278901,0.702092,0.273981,0.762478,0.343367,0.681244,0.354669,0.815108,0.37645,0.624642,0.408795,0.821675,0.376866,0.65064,0.416701,0.734297,0.57111,0.697507,0.563328,0.744109,0.752992,0.690408,0.744494,0.761547,0.874038,0.70473,0.869831,?
239,'2019/11/12 12:11:37:359',3,0.7186,0.273763,0.71952,0.270187,0.713174,0.256863,0.728556,0.278901,0.702092,0.273981,0.762478,0.343367,0.681244,0.354669,0.815108,0.37645,0.624642,0.408795,0.821675,0.376866,0.65064,0.416701,0.734297,0.57111,0.697507,0.563328,0.744109,0.752992,0.690408,0.744494,0.761547,0.874038,0.70473,0.869831,?
240,'2019/11/12 12:11:37:376',3,0.7186,0.273763,0.71952,0.270187,0.713174,0.256863,0.728556,0.278901,0.702092,0.273981,0.762478,0.343367,0.681244,0.354669,0.815108,0.37645,0.624642,0.408795,0.821675,0.376866,0.65064,0.416701,0.734297,0.57111,0.697507,0.563328,0.744109,0.752992,0.690408,0.744494,0.761547,0.874038,0.70473,0.869831,?
241,'2019/11/12 12:11:37:394',3,0.7186,0.273763,0.71952,0.270187,0.713174,0.256863,0.728556,0.278901,0.702092,0.273981,0.762478,0.343367,0.681244,0.354669,0.815108,0.37645,0.624642,0.408795,0.821675,0.376866,0.65064,0.416701,0.734297,0.57111,0.697507,0.563328,0.744109,0.752992,0.690408,0.744494,0.761547,0.874038,0.70473,0.869831,?
242,'2019/11/12 12:11:37:410',3,0.7186,0.273763,0.71952,0.270187,0.713174,0.256863,0.728556,0.278901,0.702092,0.273981,0.762478,0.343367,0.681244,0.354669,0.815108,0.37645,0.624642,0.408795,0.821675,0.376866,0.65064,0.416701,0.734297,0.57111,0.697507,0.563328,0.744109,0.752992,0.690408,0.744494,0.761547,0.874038,0.70473,0.869831,?
243,'2019/11/12 12:11:37:425',3,0.7186,0.273763,0.71952,0.270187,0.713174,0.256863,0.728556,0.278901,0.702092,0.273981,0.762478,0.343367,0.681244,0.354669,0.815108,0.37645,0.624642,0.408795,0.821675,0.376866,0.65064,0.416701,0.734297,0.57111,0.697507,0.563328,0.744109,0.752992,0.690408,0.744494,0.761547,0.874038,0.70473,0.869831,?
244,'2019/11/12 12:11:37:443',3,0.7186,0.273763,0.71952,0.270187,0.713174,0.256863,0.728556,0.278901,0.702092,0.273981,0.762478,0.343367,0.681244,0.354669,0.815108,0.37645,0.624642,0.408795,0.821675,0.376866,0.65064,0.416701,0.734297,0.57111,0.697507,0.563328,0.744109,0.752992,0.690408,0.744494,0.761547,0.874038,0.70473,0.869831,?
245,'2019/11/12 12:11:37:460',3,0.7186,0.273763,0.71952,0.270187,0.713174,0.256863,0.728556,0.278901,0.702092,0.273981,0.762478,0.343367,0.681244,0.354669,0.815108,0.37645,0.624642,0.408795,0.821675,0.376866,0.65064,0.416701,0.734297,0.57111,0.697507,0.563328,0.744109,0.752992,0.690408,0.744494,0.761547,0.874038,0.70473,0.869831,?
246,'2019/11/12 12:11:37:477',3,0.719516,0.273989,0.719981,0.269976,0.713044,0.257113,0.728614,0.277765,0.701271,0.27405,0.763888,0.344166,0.681036,0.35256,0.816229,0.379511,0.653017,0.40045,0.819763,0.384039,0.663215,0.41748,0.73431,0.570611,0.698666,0.563976,0.747557,0.754588,0.690735,0.745648,0.763523,0.874046,0.705392,0.873931,?
247,'2019/11/12 12:11:37:492',3,0.719516,0.273989,0.719981,0.269976,0.713044,0.257113,0.728614,0.277765,0.701271,0.27405,0.763888,0.344166,0.681036,0.35256,0.816229,0.379511,0.653017,0.40045,0.819763,0.384039,0.663215,0.41748,0.73431,0.570611,0.698666,0.563976,0.747557,0.754588,0.690735,0.745648,0.763523,0.874046,0.705392,0.873931,?
248,'2019/11/12 12:11:37:510',3,0.719516,0.273989,0.719981,0.269976,0.713044,0.257113,0.728614,0.277765,0.701271,0.27405,0.763888,0.344166,0.681036,0.35256,0.816229,0.379511,0.653017,0.40045,0.819763,0.384039,0.663215,0.41748,0.73431,0.570611,0.698666,0.563976,0.747557,0.754588,0.690735,0.745648,0.763523,0.874046,0.705392,0.873931,?
249,'2019/11/12 12:11:37:526',3,0.719516,0.273989,0.719981,0.269976,0.713044,0.257113,0.728614,0.277765,0.701271,0.27405,0.763888,0.344166,0.681036,0.35256,0.816229,0.379511,0.653017,0.40045,0.819763,0.384039,0.663215,0.41748,0.73431,0.570611,0.698666,0.563976,0.747557,0.754588,0.690735,0.745648,0.763523,0.874046,0.705392,0.873931,?
250,'2019/11/12 12:11:37:546',3,0.719516,0.273989,0.719981,0.269976,0.713044,0.257113,0.728614,0.277765,0.701271,0.27405,0.763888,0.344166,0.681036,0.35256,0.816229,0.379511,0.653017,0.40045,0.819763,0.384039,0.663215,0.41748,0.73431,0.570611,0.698666,0.563976,0.747557,0.754588,0.690735,0.745648,0.763523,0.874046,0.705392,0.873931,?
251,'2019/11/12 12:11:37:559',3,0.719516,0.273989,0.719981,0.269976,0.713044,0.257113,0.728614,0.277765,0.701271,0.27405,0.763888,0.344166,0.681036,0.35256,0.816229,0.379511,0.653017,0.40045,0.819763,0.384039,0.663215,0.41748,0.73431,0.570611,0.698666,0.563976,0.747557,0.754588,0.690735,0.745648,0.763523,0.874046,0.705392,0.873931,?
252,'2019/11/12 12:11:37:575',3,0.719516,0.273989,0.719981,0.269976,0.713044,0.257113,0.728614,0.277765,0.701271,0.27405,0.763888,0.344166,0.681036,0.35256,0.816229,0.379511,0.653017,0.40045,0.819763,0.384039,0.663215,0.41748,0.73431,0.570611,0.698666,0.563976,0.747557,0.754588,0.690735,0.745648,0.763523,0.874046,0.705392,0.873931,?
253,'2019/11/12 12:11:37:594',3,0.719516,0.273989,0.719981,0.269976,0.713044,0.257113,0.728614,0.277765,0.701271,0.27405,0.763888,0.344166,0.681036,0.35256,0.816229,0.379511,0.653017,0.40045,0.819763,0.384039,0.663215,0.41748,0.73431,0.570611,0.698666,0.563976,0.747557,0.754588,0.690735,0.745648,0.763523,0.874046,0.705392,0.873931,?
254,'2019/11/12 12:11:41:433',4,0.717307,0.277262,0.72775,0.272865,0.716737,0.270507,0.734621,0.27931,0.69815,0.273163,0.766307,0.354011,0.68015,0.367298,0.786914,0.499703,0.658631,0.482633,0.788646,0.594655,0.656326,0.559267,0.749272,0.587695,0.689967,0.581253,0.748305,0.756492,0.699815,0.756809,0.764164,0.86875,0.703199,0.852477,?
255,'2019/11/12 12:11:41:442',4,0.717307,0.277262,0.72775,0.272865,0.716737,0.270507,0.734621,0.27931,0.69815,0.273163,0.766307,0.354011,0.68015,0.367298,0.786914,0.499703,0.658631,0.482633,0.788646,0.594655,0.656326,0.559267,0.749272,0.587695,0.689967,0.581253,0.748305,0.756492,0.699815,0.756809,0.764164,0.86875,0.703199,0.852477,?
256,'2019/11/12 12:11:41:460',4,0.717307,0.277262,0.72775,0.272865,0.716737,0.270507,0.734621,0.27931,0.69815,0.273163,0.766307,0.354011,0.68015,0.367298,0.786914,0.499703,0.658631,0.482633,0.788646,0.594655,0.656326,0.559267,0.749272,0.587695,0.689967,0.581253,0.748305,0.756492,0.699815,0.756809,0.764164,0.86875,0.703199,0.852477,?
257,'2019/11/12 12:11:41:476',4,0.718306,0.276887,0.729894,0.271953,0.72137,0.268834,0.73447,0.279893,0.69862,0.271623,0.764764,0.354915,0.678376,0.365485,0.78983,0.50287,0.655973,0.483958,0.798676,0.605656,0.635905,0.601153,0.747007,0.590933,0.690659,0.58132,0.743014,0.765871,0.695582,0.762763,0.760413,0.871694,0.701114,0.859809,?
258,'2019/11/12 12:11:41:492',4,0.718306,0.276887,0.729894,0.271953,0.72137,0.268834,0.73447,0.279893,0.69862,0.271623,0.764764,0.354915,0.678376,0.365485,0.78983,0.50287,0.655973,0.483958,0.798676,0.605656,0.635905,0.601153,0.747007,0.590933,0.690659,0.58132,0.743014,0.765871,0.695582,0.762763,0.760413,0.871694,0.701114,0.859809,?
259,'2019/11/12 12:11:41:511',4,0.718306,0.276887,0.729894,0.271953,0.72137,0.268834,0.73447,0.279893,0.69862,0.271623,0.764764,0.354915,0.678376,0.365485,0.78983,0.50287,0.655973,0.483958,0.798676,0.605656,0.635905,0.601153,0.747007,0.590933,0.690659,0.58132,0.743014,0.765871,0.695582,0.762763,0.760413,0.871694,0.701114,0.859809,?
260,'2019/11/12 12:11:41:525',4,0.718306,0.276887,0.729894,0.271953,0.72137,0.268834,0.73447,0.279893,0.69862,0.271623,0.764764,0.354915,0.678376,0.365485,0.78983,0.50287,0.655973,0.483958,0.798676,0.605656,0.635905,0.601153,0.747007,0.590933,0.690659,0.58132,0.743014,0.765871,0.695582,0.762763,0.760413,0.871694,0.701114,0.859809,?
261,'2019/11/12 12:11:41:543',4,0.718306,0.276887,0.729894,0.271953,0.72137,0.268834,0.73447,0.279893,0.69862,0.271623,0.764764,0.354915,0.678376,0.365485,0.78983,0.50287,0.655973,0.483958,0.798676,0.605656,0.635905,0.601153,0.747007,0.590933,0.690659,0.58132,0.743014,0.765871,0.695582,0.762763,0.760413,0.871694,0.701114,0.859809,?
262,'2019/11/12 12:11:41:560',4,0.718306,0.276887,0.729894,0.271953,0.72137,0.268834,0.73447,0.279893,0.69862,0.271623,0.764764,0.354915,0.678376,0.365485,0.78983,0.50287,0.655973,0.483958,0.798676,0.605656,0.635905,0.601153,0.747007,0.590933,0.690659,0.58132,0.743014,0.765871,0.695582,0.762763,0.760413,0.871694,0.701114,0.859809,?
263,'2019/11/12 12:11:41:576',4,0.718306,0.276887,0.729894,0.271953,0.72137,0.268834,0.73447,0.279893,0.69862,0.271623,0.764764,0.354915,0.678376,0.365485,0.78983,0.50287,0.655973,0.483958,0.798676,0.605656,0.635905,0.601153,0.747007,0.590933,0.690659,0.58132,0.743014,0.765871,0.695582,0.762763,0.760413,0.871694,0.701114,0.859809,?
264,'2019/11/12 12:11:41:592',4,0.718306,0.276887,0.729894,0.271953,0.72137,0.268834,0.73447,0.279893,0.69862,0.271623,0.764764,0.354915,0.678376,0.365485,0.78983,0.50287,0.655973,0.483958,0.798676,0.605656,0.635905,0.601153,0.747007,0.590933,0.690659,0.58132,0.743014,0.765871,0.695582,0.762763,0.760413,0.871694,0.701114,0.859809,?
265,'2019/11/12 12:11:41:610',4,0.718306,0.276887,0.729894,0.271953,0.72137,0.268834,0.73447,0.279893,0.69862,0.271623,0.764764,0.354915,0.678376,0.365485,0.78983,0.50287,0.655973,0.483958,0.798676,0.605656,0.635905,0.601153,0.747007,0.590933,0.690659,0.58132,0.743014,0.765871,0.695582,0.762763,0.760413,0.871694,0.701114,0.859809,?
266,'2019/11/12 12:11:41:626',4,0.718306,0.276887,0.729894,0.271953,0.72137,0.268834,0.73447,0.279893,0.69862,0.271623,0.764764,0.354915,0.678376,0.365485,0.78983,0.50287,0.655973,0.483958,0.798676,0.605656,0.635905,0.601153,0.747007,0.590933,0.690659,0.58132,0.743014,0.765871,0.695582,0.762763,0.760413,0.871694,0.701114,0.859809,?
267,'2019/11/12 12:11:41:643',4,0.718306,0.276887,0.729894,0.271953,0.72137,0.268834,0.73447,0.279893,0.69862,0.271623,0.764764,0.354915,0.678376,0.365485,0.78983,0.50287,0.655973,0.483958,0.798676,0.605656,0.635905,0.601153,0.747007,0.590933,0.690659,0.58132,0.743014,0.765871,0.695582,0.762763,0.760413,0.871694,0.701114,0.859809,?
268,'2019/11/12 12:11:41:658',4,0.718306,0.276887,0.729894,0.271953,0.72137,0.268834,0.73447,0.279893,0.69862,0.271623,0.764764,0.354915,0.678376,0.365485,0.78983,0.50287,0.655973,0.483958,0.798676,0.605656,0.635905,0.601153,0.747007,0.590933,0.690659,0.58132,0.743014,0.765871,0.695582,0.762763,0.760413,0.871694,0.701114,0.859809,?
269,'2019/11/12 12:11:41:676',4,0.717122,0.278262,0.729349,0.271892,0.720689,0.269801,0.733948,0.277903,0.698036,0.271228,0.765328,0.355206,0.674866,0.365971,0.791915,0.500032,0.656437,0.485541,0.803967,0.605398,0.628292,0.603355,0.746186,0.594713,0.682845,0.581445,0.743075,0.777366,0.690702,0.77386,0.763108,0.879378,0.699868,0.887341,?
